# metr_deep MDP table provenance.csv; scaffolded by scripts/build_tables.py 2026-09-16T04:35:09Z; ids MDPNNN; rows enter only through `python3 -m casework promote` from a reviewed lane, or from a reviewed seed import named in note; rows are never deleted, corrections append an audit note
row_id,subject,from_entity,intermediary,to_entity,edge_type,documented_transaction,task,target_prefix,element_ids,entity_type,aliases,identifier,relationship_type,start_date,end_date,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,project,provider,in_kind_type,quantity_or_value,terms,policy_version,disclosure_recusal,provider_authority,personnel_conflicts,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,review_verdict,lane,note
MDP0116,Seadream Family Foundation Canary-specific public document,Seadream Family Foundation,,Canary (RAND + METR),membership_only,no,C,MDP,C06.E2,,,,Audacious listed partner,,,,,,,,,,,,Canary,,,,,,,,,issuer statements,Canary-specific documents searched this lane: https://www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand ; https://www.rand.org/global-and-emerging-risks/centers/ai-security-and-technology/projects/canary.html ; https://www.rand.org/news/press/2024/10/09.html ; https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/ ; https://blog.ted.com/the-audacious-project-reveals-its-2024-cohort/ ; partner name as listed on GET https://www.audaciousproject.org/about,https://www.audaciousproject.org/about,Seadream Family Foundation,2026-09-16T07:18:36Z,membership only; none found in Audacious/TED/RAND/METR Canary issuer pages tying Seadream Family Foundation to Canary specifically as of 2026-09-16T07:18:36Z,0,https://www.audaciousproject.org/about,"This lane did not re-enumerate every partner 990-PF. Issuer Canary pages name The Audacious Project, not this partner, as the Canary funder.",CONFIRMED,,"Listed on live about audacious-about-live-20260916T071836Z.html SHA-256=c57720fc77bbed9c30af7c878c4be56be9cb3a97be60343d62410c14242d3cec. On 2024-10-09 capture: True.  Legal entity of the partner is not merged with TED, The Audacious Project, RAND, or METR.; lane=research/grok-out/MD15-audacious-partners.csv#C47; review=research/agents-2026-09-16/MDREVIEW-MD15.md"
MDP0117,Sea Grape Foundation Canary-specific public document,Sea Grape Foundation,,Canary (RAND + METR),membership_only,no,C,MDP,C06.E2,,,,Audacious listed partner,,,,,,,,,,,,Canary,,,,,,,,,issuer statements,Canary-specific documents searched this lane: https://www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand ; https://www.rand.org/global-and-emerging-risks/centers/ai-security-and-technology/projects/canary.html ; https://www.rand.org/news/press/2024/10/09.html ; https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/ ; https://blog.ted.com/the-audacious-project-reveals-its-2024-cohort/ ; partner name as listed on GET https://www.audaciousproject.org/about,https://www.audaciousproject.org/about,Sea Grape Foundation,2026-09-16T07:18:36Z,membership only; none found in Audacious/TED/RAND/METR Canary issuer pages tying Sea Grape Foundation to Canary specifically as of 2026-09-16T07:18:36Z,0,https://www.audaciousproject.org/about,"This lane did not re-enumerate every partner 990-PF. Issuer Canary pages name The Audacious Project, not this partner, as the Canary funder. RAND CAST funding page lists Sea Grape Foundation among directed grants to CAST generally; that page is not a Canary-specific document.",CONFIRMED,,"Listed on live about audacious-about-live-20260916T071836Z.html SHA-256=c57720fc77bbed9c30af7c878c4be56be9cb3a97be60343d62410c14242d3cec. On 2024-10-09 capture: True.  Legal entity of the partner is not merged with TED, The Audacious Project, RAND, or METR.; lane=research/grok-out/MD15-audacious-partners.csv#C48; review=research/agents-2026-09-16/MDREVIEW-MD15.md"
MDP0118,Skip Foundation Canary-specific public document,Skip Foundation,,Canary (RAND + METR),membership_only,no,C,MDP,C06.E2,,,,Audacious listed partner,,,,,,,,,,,,Canary,,,,,,,,,issuer statements,Canary-specific documents searched this lane: https://www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand ; https://www.rand.org/global-and-emerging-risks/centers/ai-security-and-technology/projects/canary.html ; https://www.rand.org/news/press/2024/10/09.html ; https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/ ; https://blog.ted.com/the-audacious-project-reveals-its-2024-cohort/ ; partner name as listed on GET https://www.audaciousproject.org/about,https://www.audaciousproject.org/about,Skip Foundation,2026-09-16T07:18:36Z,membership only; none found in Audacious/TED/RAND/METR Canary issuer pages tying Skip Foundation to Canary specifically as of 2026-09-16T07:18:36Z,0,https://www.audaciousproject.org/about,"This lane did not re-enumerate every partner 990-PF. Issuer Canary pages name The Audacious Project, not this partner, as the Canary funder.",CONFIRMED,,"Listed on live about audacious-about-live-20260916T071836Z.html SHA-256=c57720fc77bbed9c30af7c878c4be56be9cb3a97be60343d62410c14242d3cec. On 2024-10-09 capture: False.  Absent from the 2024-10-09 partner capture, so current listing cannot be read as announcement-day Canary participation. Legal entity of the partner is not merged with TED, The Audacious Project, RAND, or METR.; lane=research/grok-out/MD15-audacious-partners.csv#C49; review=research/agents-2026-09-16/MDREVIEW-MD15.md"
MDP0119,Skoll Foundation Canary-specific public document,Skoll Foundation,,Canary (RAND + METR),membership_only,no,C,MDP,C06.E2,,,,Audacious listed partner,,,,,,,,,,,,Canary,,,,,,,,,issuer statements,Canary-specific documents searched this lane: https://www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand ; https://www.rand.org/global-and-emerging-risks/centers/ai-security-and-technology/projects/canary.html ; https://www.rand.org/news/press/2024/10/09.html ; https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/ ; https://blog.ted.com/the-audacious-project-reveals-its-2024-cohort/ ; partner name as listed on GET https://www.audaciousproject.org/about,https://www.audaciousproject.org/about,Skoll Foundation,2026-09-16T07:18:36Z,membership only; none found in Audacious/TED/RAND/METR Canary issuer pages tying Skoll Foundation to Canary specifically as of 2026-09-16T07:18:36Z,0,https://www.audaciousproject.org/about,"This lane did not re-enumerate every partner 990-PF. Issuer Canary pages name The Audacious Project, not this partner, as the Canary funder. Named in the Canary announcement as an example member of the Audacious funding collective with and more; that collective sentence is not a Canary-specific grant line for this partner.",CONFIRMED,,"Listed on live about audacious-about-live-20260916T071836Z.html SHA-256=c57720fc77bbed9c30af7c878c4be56be9cb3a97be60343d62410c14242d3cec. On 2024-10-09 capture: True.  Collective-example naming is recorded in B07 and is not treated as a Canary tie. Legal entity of the partner is not merged with TED, The Audacious Project, RAND, or METR.; lane=research/grok-out/MD15-audacious-partners.csv#C50; review=research/agents-2026-09-16/MDREVIEW-MD15.md"
MDP0120,Someland Foundation Canary-specific public document,Someland Foundation,,Canary (RAND + METR),membership_only,no,C,MDP,C06.E2,,,,Audacious listed partner,,,,,,,,,,,,Canary,,,,,,,,,issuer statements,Canary-specific documents searched this lane: https://www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand ; https://www.rand.org/global-and-emerging-risks/centers/ai-security-and-technology/projects/canary.html ; https://www.rand.org/news/press/2024/10/09.html ; https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/ ; https://blog.ted.com/the-audacious-project-reveals-its-2024-cohort/ ; partner name as listed on GET https://www.audaciousproject.org/about,https://www.audaciousproject.org/about,Someland Foundation,2026-09-16T07:18:36Z,membership only; none found in Audacious/TED/RAND/METR Canary issuer pages tying Someland Foundation to Canary specifically as of 2026-09-16T07:18:36Z,0,https://www.audaciousproject.org/about,"This lane did not re-enumerate every partner 990-PF. Issuer Canary pages name The Audacious Project, not this partner, as the Canary funder.",CONFIRMED,,"Listed on live about audacious-about-live-20260916T071836Z.html SHA-256=c57720fc77bbed9c30af7c878c4be56be9cb3a97be60343d62410c14242d3cec. On 2024-10-09 capture: True.  Legal entity of the partner is not merged with TED, The Audacious Project, RAND, or METR.; lane=research/grok-out/MD15-audacious-partners.csv#C51; review=research/agents-2026-09-16/MDREVIEW-MD15.md"
MDP0121,Steve and Genevieve Jurvetson Canary-specific public document,Steve and Genevieve Jurvetson,,Canary (RAND + METR),membership_only,no,C,MDP,C06.E2,,,,Audacious listed partner,,,,,,,,,,,,Canary,,,,,,,,,issuer statements,Canary-specific documents searched this lane: https://www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand ; https://www.rand.org/global-and-emerging-risks/centers/ai-security-and-technology/projects/canary.html ; https://www.rand.org/news/press/2024/10/09.html ; https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/ ; https://blog.ted.com/the-audacious-project-reveals-its-2024-cohort/ ; partner name as listed on GET https://www.audaciousproject.org/about,https://www.audaciousproject.org/about,Steve and Genevieve Jurvetson,2026-09-16T07:18:36Z,membership only; none found in Audacious/TED/RAND/METR Canary issuer pages tying Steve and Genevieve Jurvetson to Canary specifically as of 2026-09-16T07:18:36Z,0,https://www.audaciousproject.org/about,"This lane did not re-enumerate every partner 990-PF. Issuer Canary pages name The Audacious Project, not this partner, as the Canary funder.",CONFIRMED,,"Listed on live about audacious-about-live-20260916T071836Z.html SHA-256=c57720fc77bbed9c30af7c878c4be56be9cb3a97be60343d62410c14242d3cec. On 2024-10-09 capture: True.  Legal entity of the partner is not merged with TED, The Audacious Project, RAND, or METR.; lane=research/grok-out/MD15-audacious-partners.csv#C52; review=research/agents-2026-09-16/MDREVIEW-MD15.md"
MDP0122,The Bridgespan Group Canary-specific public document,The Bridgespan Group,,Canary (RAND + METR),membership_only,no,C,MDP,C06.E2,,,,Audacious listed partner,,,,,,,,,,,,Canary,,,,,,,,,issuer statements,Canary-specific documents searched this lane: https://www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand ; https://www.rand.org/global-and-emerging-risks/centers/ai-security-and-technology/projects/canary.html ; https://www.rand.org/news/press/2024/10/09.html ; https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/ ; https://blog.ted.com/the-audacious-project-reveals-its-2024-cohort/ ; partner name as listed on GET https://www.audaciousproject.org/about,https://www.audaciousproject.org/about,The Bridgespan Group,2026-09-16T07:18:36Z,membership only; none found in Audacious/TED/RAND/METR Canary issuer pages tying The Bridgespan Group to Canary specifically as of 2026-09-16T07:18:36Z,0,https://www.audaciousproject.org/about,"This lane did not re-enumerate every partner 990-PF. Issuer Canary pages name The Audacious Project, not this partner, as the Canary funder. RAND/METR announcements name Bridgespan as supporting the Audacious platform, not as a Canary payer.",CONFIRMED,,"Listed on live about audacious-about-live-20260916T071836Z.html SHA-256=c57720fc77bbed9c30af7c878c4be56be9cb3a97be60343d62410c14242d3cec. On 2024-10-09 capture: True.  Legal entity of the partner is not merged with TED, The Audacious Project, RAND, or METR.; lane=research/grok-out/MD15-audacious-partners.csv#C53; review=research/agents-2026-09-16/MDREVIEW-MD15.md"
MDP0123,The Just Trust Canary-specific public document,The Just Trust,,Canary (RAND + METR),membership_only,no,C,MDP,C06.E2,,,,Audacious listed partner,,,,,,,,,,,,Canary,,,,,,,,,issuer statements,Canary-specific documents searched this lane: https://www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand ; https://www.rand.org/global-and-emerging-risks/centers/ai-security-and-technology/projects/canary.html ; https://www.rand.org/news/press/2024/10/09.html ; https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/ ; https://blog.ted.com/the-audacious-project-reveals-its-2024-cohort/ ; partner name as listed on GET https://www.audaciousproject.org/about,https://www.audaciousproject.org/about,The Just Trust,2026-09-16T07:18:36Z,membership only; none found in Audacious/TED/RAND/METR Canary issuer pages tying The Just Trust to Canary specifically as of 2026-09-16T07:18:36Z,0,https://www.audaciousproject.org/about,"This lane did not re-enumerate every partner 990-PF. Issuer Canary pages name The Audacious Project, not this partner, as the Canary funder.",CONFIRMED,,"Listed on live about audacious-about-live-20260916T071836Z.html SHA-256=c57720fc77bbed9c30af7c878c4be56be9cb3a97be60343d62410c14242d3cec. On 2024-10-09 capture: False.  Absent from the 2024-10-09 partner capture, so current listing cannot be read as announcement-day Canary participation. Legal entity of the partner is not merged with TED, The Audacious Project, RAND, or METR.; lane=research/grok-out/MD15-audacious-partners.csv#C54; review=research/agents-2026-09-16/MDREVIEW-MD15.md"
MDP0124,The Patchwork Collective Canary-specific public document,The Patchwork Collective,,Canary (RAND + METR),membership_only,no,C,MDP,C06.E2,,,,Audacious listed partner,,,,,,,,,,,,Canary,,,,,,,,,issuer statements,Canary-specific documents searched this lane: https://www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand ; https://www.rand.org/global-and-emerging-risks/centers/ai-security-and-technology/projects/canary.html ; https://www.rand.org/news/press/2024/10/09.html ; https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/ ; https://blog.ted.com/the-audacious-project-reveals-its-2024-cohort/ ; partner name as listed on GET https://www.audaciousproject.org/about,https://www.audaciousproject.org/about,The Patchwork Collective,2026-09-16T07:18:36Z,membership only; none found in Audacious/TED/RAND/METR Canary issuer pages tying The Patchwork Collective to Canary specifically as of 2026-09-16T07:18:36Z,0,https://www.audaciousproject.org/about,"This lane did not re-enumerate every partner 990-PF. Issuer Canary pages name The Audacious Project, not this partner, as the Canary funder.",CONFIRMED,,"Listed on live about audacious-about-live-20260916T071836Z.html SHA-256=c57720fc77bbed9c30af7c878c4be56be9cb3a97be60343d62410c14242d3cec. On 2024-10-09 capture: False.  Absent from the 2024-10-09 partner capture, so current listing cannot be read as announcement-day Canary participation. Legal entity of the partner is not merged with TED, The Audacious Project, RAND, or METR.; lane=research/grok-out/MD15-audacious-partners.csv#C55; review=research/agents-2026-09-16/MDREVIEW-MD15.md"
MDP0125,The Samueli Foundation Canary-specific public document,The Samueli Foundation,,Canary (RAND + METR),membership_only,no,C,MDP,C06.E2,,,,Audacious listed partner,,,,,,,,,,,,Canary,,,,,,,,,issuer statements,Canary-specific documents searched this lane: https://www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand ; https://www.rand.org/global-and-emerging-risks/centers/ai-security-and-technology/projects/canary.html ; https://www.rand.org/news/press/2024/10/09.html ; https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/ ; https://blog.ted.com/the-audacious-project-reveals-its-2024-cohort/ ; partner name as listed on GET https://www.audaciousproject.org/about,https://www.audaciousproject.org/about,The Samueli Foundation,2026-09-16T07:18:36Z,membership only; none found in Audacious/TED/RAND/METR Canary issuer pages tying The Samueli Foundation to Canary specifically as of 2026-09-16T07:18:36Z,0,https://www.audaciousproject.org/about,"This lane did not re-enumerate every partner 990-PF. Issuer Canary pages name The Audacious Project, not this partner, as the Canary funder.",CONFIRMED,,"Listed on live about audacious-about-live-20260916T071836Z.html SHA-256=c57720fc77bbed9c30af7c878c4be56be9cb3a97be60343d62410c14242d3cec. On 2024-10-09 capture: True.  Legal entity of the partner is not merged with TED, The Audacious Project, RAND, or METR.; lane=research/grok-out/MD15-audacious-partners.csv#C56; review=research/agents-2026-09-16/MDREVIEW-MD15.md"
