# metr_deep MDR table relationships.csv; scaffolded by scripts/build_tables.py 2026-09-16T04:35:10Z; ids MDRNNN; rows enter only through `python3 -m casework promote` from a reviewed lane, or from a reviewed seed import named in note; rows are never deleted, corrections append an audit note
row_id,subject,to_entity,relationship_type,start_date,end_date,task,target_prefix,element_ids,entity_type,aliases,identifier,from_entity,intermediary,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,project,provider,in_kind_type,quantity_or_value,terms,policy_version,disclosure_recusal,provider_authority,personnel_conflicts,edge_type,documented_transaction,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,review_verdict,lane,note
MDR0137,adjacency edges citing metr.org/blog/2026-05-19-frontier-risk-report/,,,,,A,MDR,C06.E4;C05.E3,,,,,,,,,,,,,,,,,,,,,,,,adjacency,no,self-statements,GET https://metr.org/blog/2026-05-19-frontier-risk-report/,https://metr.org/blog/2026-05-19-frontier-risk-report/,"The evaluator has published a conflict of interest policy, and it was applied to the evaluation.</strong></td>",2026-09-16T14:07:47Z,adjacency; n=29 promoted edges on this cited document; not a money flow (C06.E4),29,,live,CONFIRMED,,"Task A classification of promoted edges as 'adjacency'. Grouped promoted row_ids: MDQ0049;MDQ0050;MDQ0052;MDQ0055;MDQ0056;MDQ0057;MDQ0058;MDQ0059;MDQ0060;MDQ0061;MDQ0062;MDQ0064;MDQ0067;MDQ0068;MDQ0073;MDQ0074;MDQ0075;MDQ0076;MDQ0077;MDQ0078;MDQ0079;MDQ0081;MDQ0082;MDQ0084;MDQ0085;MDQ0086;MDQ0089;MDQ0090;MDR0043. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-blog-2026-05-19-frontier-risk-report-20260916T124640Z.excerpt.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A006; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0138,role edges citing metr.org/blog/2026-05-19-frontier-risk-report/,,,,,A,MDR,C06.E4;C05.E3,,,,,,,,,,,,,,,,,,,,,,,,role,no,project documents,GET https://metr.org/blog/2026-05-19-frontier-risk-report/,https://metr.org/blog/2026-05-19-frontier-risk-report/,"<strong>Writing</strong>: <a href=""/team/ajeya-cotra/"">Ajeya Cotra</a> (report lead), <a href=""/team/hjalmar-wijk/"">Hjalmar Wijk</a>, <a href=""/team/daniel-filan/"">Daniel Filan</a>",2026-09-16T14:07:47Z,role; n=26 promoted edges on this cited document; not a money flow (C06.E4),26,,live,CONFIRMED,,"Task A classification of promoted edges as 'role'. Grouped promoted row_ids: MDQ0001;MDQ0030;MDQ0031;MDQ0032;MDQ0033;MDQ0034;MDQ0035;MDQ0036;MDQ0037;MDQ0044;MDQ0045;MDQ0048;MDQ0054;MDQ0066;MDQ0080;MDQ0083;MDR0036;MDR0037;MDR0038;MDR0047;MDR0070;MDR0071;MDR0072;MDR0073;MDR0074;MDR0075. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-blog-2026-05-19-frontier-risk-report-20260916T124640Z.excerpt.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A007; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0139,documented transaction edges citing survivalandflourishing.fund/recommendations,,,,,A,MDR,C06.E4;C05.E3,,,,,,,,,,,,,,,,,,,,,,,,documented transaction,yes,issuer statements,GET https://survivalandflourishing.fund/recommendations,https://survivalandflourishing.fund/recommendations,"$120,000 +$428,000‡",2026-09-16T14:07:47Z,documented transaction; n=25 promoted edges on this cited document,25,,live,CONFIRMED,,"Task A classification of promoted edges as 'documented transaction'. Grouped promoted row_ids: MDF0045;MDF0047;MDF0048;MDF0074;MDF0075;MDF0123;MDF0124;MDF0196;MDF0198;MDF0215;MDF0216;MDF0217;MDF0508;MDF0510;MDF0511;MDF0537;MDF0538;MDF0586;MDF0587;MDF0659;MDF0661;MDF0678;MDF0679;MDF0680;MDR0029. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary survivalandflourishing.fund-recommendations-20260916T124640Z.html. Mixed money_type values on grouped rows (commitment,recommendation) left unfilled; types are never summed. A commitment is not a payment and an award is not a receipt.; lane=research/grok-out/MD47-entity-edge-audit.csv#A008; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0140,role edges citing web.archive.org/web/20260519102303id_/https://metr.org/about,Model Evaluation and Threat Research,,,,A,MDR,C06.E4;C05.E3,,,,,,,,,,,,,,,METR Frontier Risk Report (February to March 2026),,,,,,,,,role,no,archives,GET https://web.archive.org/web/20260519102303id_/https://metr.org/about,https://web.archive.org/web/20260519102303id_/https://metr.org/about,"data-name=""Ajeya Cotra"" data-slug=""ajeya-cotra"" data-role=""Technical Staff""",2026-09-16T14:07:47Z,role; n=22 promoted edges on this cited document; not a money flow (C06.E4),22,,retry 90s,CONFIRMED,,"Task A classification of promoted edges as 'role'. Grouped promoted row_ids: MDR0048;MDR0049;MDR0050;MDR0051;MDR0052;MDR0053;MDR0054;MDR0055;MDR0056;MDR0057;MDR0058;MDR0059;MDR0060;MDR0061;MDR0062;MDR0063;MDR0064;MDR0065;MDR0066;MDR0067;MDR0068;MDR0069. Primary route: promoted rows only; cited document re-fetched this run (via=live-retry). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary web.archive.org-web-20260519102303id-https-metr-org-about-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A011; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0141,documented transaction edges citing effektiv-spenden.org/en/safeguarding-the-future/,,,,,A,MDR,C06.E4;C05.E3,,,,,,,,,,,,,,,,,,,,,,,,documented transaction,yes,issuer statements,GET https://effektiv-spenden.org/en/safeguarding-the-future/,https://effektiv-spenden.org/en/safeguarding-the-future/,"(formerly ARC Evals)</strong> — <a href=""/blog/fonds-zukunft-bewahren-h1-2023/#METR"">Evaluation of state-of-the-art AI systems to identify and minimize risks</a> (128.000 €)</li></",2026-09-16T14:07:47Z,documented transaction; n=7 promoted edges on this cited document,7,,live,CONFIRMED,,"Task A classification of promoted edges as 'documented transaction'. Grouped promoted row_ids: MDF0014;MDF0072;MDF0202;MDF0477;MDF0535;MDF0665;MDR0028. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary effektiv-spenden.org-en-safeguarding-the-future-20260916T124640Z.html. Mixed money_type values on grouped rows (regrant,transfer) left unfilled; types are never summed. A commitment is not a payment and an award is not a receipt.; lane=research/grok-out/MD47-entity-edge-audit.csv#A050; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0142,role edges citing metr.org/blog/2026-08-26-openai-hugging-face-incident-investigation/,,stated close personal relationship,,,A,MDR,C06.E4;C05.E3,,,,,,,,,,,,,,,,OpenAI,,,,,,,,role,no,project documents,GET https://metr.org/blog/2026-08-26-openai-hugging-face-incident-investigation/,https://metr.org/blog/2026-08-26-openai-hugging-face-incident-investigation/,Two METR staff members (Hjalmar Wijk and Ajeya Cotra,2026-09-16T14:07:47Z,role; n=7 promoted edges on this cited document; not a money flow (C06.E4),7,,live,CONFIRMED,,"Task A classification of promoted edges as 'role'. Grouped promoted row_ids: MDQ0038;MDQ0039;MDQ0040;MDQ0046;MDR0039;MDR0040;MDR0045. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-blog-2026-08-26-openai-hugging-face-incident-investigation-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A051; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0143,access arrangement edges citing www.anthropic.com/research/alignment-assessment-cybersecurity-incidents,,,,,A,MDR,C06.E4;C05.E3,,,,,,,,,,,,,,,,,,,,,,,,access arrangement,no,issuer statements,GET https://www.anthropic.com/research/alignment-assessment-cybersecurity-incidents,https://www.anthropic.com/research/alignment-assessment-cybersecurity-incidents,"We have signed an agreement with METR to conduct an independent investigation of these incidents. Our agreement grants METR wide-ranging access, including to transcripts beyond the",2026-09-16T14:07:47Z,access arrangement; n=6 promoted edges on this cited document; not a money flow (C06.E4),6,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0019;MDI0058;MDI0071;MDQ0142;MDQ0143;MDR0117. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary www.anthropic.com-research-alignment-assessment-cybersecurity-incidents-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A053; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0144,documented transaction edges; cited document fetch failed this run,,,,,A,MDR,C06.E4;C05.E3,,,,,,,,,,,,,,,,,,,,,,,,documented transaction,yes,procurement records,GET https://ted.europa.eu/en/notice/864574-2025/xml,https://ted.europa.eu/en/notice/864574-2025/xml,"<cbc:PayableAmount currencyID=""EUR"">1167484</cbc:PayableAmount>",2026-09-16T14:07:47Z,documented transaction; n=6 promoted edges on this cited document,6,,fetch failed; grouped ids still classified from promoted fields. ['repair live'],CONFIRMED,,"Task A classification 'documented transaction' for promoted row_ids: MDF0017;MDF0150;MDF0236;MDF0613;MDF0699;MDR0109. Cited URL re-fetch failed this run. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. Primary ted.europa.eu-en-notice-864574-2025-xml-20260916T124640Z.xml.; lane=research/grok-out/MD47-entity-edge-audit.csv#A057; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0145,documented transaction edges citing www.anthropic.com/news/anthropic-raises-124-million-to-build-more-reliable-ge,Anthropic,,,,A,MDR,C06.E4;C05.E3,,,,,,,equity_value,,,,,,,,,,,,,,,,,documented transaction,yes,issuer statements,GET https://www.anthropic.com/news/anthropic-raises-124-million-to-build-more-reliable-general-ai-systems,https://www.anthropic.com/news/anthropic-raises-124-million-to-build-more-reliable-general-ai-systems,"The Series A round was led by Jaan Tallinn, technology investor and co-founder of Skype. The round included participation from James McClave, Dustin Moskovitz, the Center for Emerg",2026-09-16T14:07:47Z,documented transaction; n=6 promoted edges on this cited document,6,,live,CONFIRMED,,"Task A classification of promoted edges as 'documented transaction'. Grouped promoted row_ids: MDR0001;MDR0009;MDR0024;MDR0080;MDR0081;MDR0082. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary www.anthropic.com-news-anthropic-raises-124-million-to-build-more-reliable-general-ai-syst-20260916T124640Z.html. A commitment is not a payment and an award is not a receipt.; lane=research/grok-out/MD47-entity-edge-audit.csv#A058; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0146,access arrangement edges; cited document fetch failed this run,METR,,,,A,MDR,C06.E4;C05.E3,,,,Amazon,,,,,,,,,,,,,,,,,,,,access arrangement,no,issuer statements,GET https://arxiv.org/pdf/2507.06260,https://arxiv.org/pdf/2507.06260,"Model Evaluation & Threat Research (METR) for Automated AI R&D) reviewed results on test sets, scoring rubrics,",2026-09-16T14:07:47Z,access arrangement; n=5 promoted edges on this cited document; not a money flow (C06.E4),5,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'access arrangement' for promoted row_ids: MDI0022;MDI0065;MDQ0150;MDQ0151;MDR0118. Cited URL re-fetch failed this run. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. Primary arxiv.org-pdf-2507-06260-20260916T131800Z.pdftotext.txt.; lane=research/grok-out/MD47-entity-edge-audit.csv#A061; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDR0147,access arrangement edges; cited document fetch failed this run,METR,,,,A,MDR,C06.E4;C05.E3,,,,Anthropic,,,,,,,,,,,,,,,,,,,,access arrangement,no,issuer statements,GET https://www-cdn.anthropic.com/8b8380204f74670be75e81c820ca8dda846ab289.pdf,https://www-cdn.anthropic.com/8b8380204f74670be75e81c820ca8dda846ab289.pdf,Both METR and Epoch AI tested Claude Mythos Preview prior to release and we,2026-09-16T15:38:50Z,access arrangement; n=5 promoted edges on this cited document; not a money flow (C06.E4),5,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'access arrangement' for promoted row_ids: MDI0025;MDI0060;MDQ0146;MDQ0147;MDR0116. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. cited document re-fetched this run. Primary www-cdn.anthropic.com-8b8380204f74670be75e81c820ca8dda846ab289-pdf-20260916T153154Z.pdftotext.txt; cited document re-fetched this run.; lane=research/grok-out/MD47-entity-edge-audit.csv#A064; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
