# metr_deep MDQ table project_coi.csv; scaffolded by scripts/build_tables.py 2026-09-16T04:35:10Z; ids MDQNNN; rows enter only through `python3 -m casework promote` from a reviewed lane, or from a reviewed seed import named in note; rows are never deleted, corrections append an audit note
row_id,project,provider,policy_version,terms,disclosure_recusal,provider_authority,personnel_conflicts,task,target_prefix,element_ids,subject,entity_type,aliases,identifier,from_entity,intermediary,to_entity,relationship_type,start_date,end_date,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,in_kind_type,quantity_or_value,edge_type,documented_transaction,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,review_verdict,lane,note
MDQ0075,Frontier Risk Report (February to March 2026),,,,,,,D,MDQ,C08.E5,AEF-1 1.1 vs METR FRR: meeting per 2026-05-19 self-assessment (sufficient technical access),recipient,METR,AEF-1 1.1 / FRR Table A.1,,,,,,,,,,,2026-05-19,day,FRR assessment Feb–Mar 2026; self-assessment published 2026-05-19,,,,,,,self-statements,GET https://metr.org/blog/2026-05-19-frontier-risk-report/ Table A.1 item 1.1 Fulfilled cell,https://metr.org/blog/2026-05-19-frontier-risk-report/,"The evaluator secured sufficient technical access to assess the specific system characteristics being evaluated.</strong></td>
   <td>Yes</td>",2026-09-16T09:17:09Z,meeting (as of FRR 2026-05-19 self-assessment): Table A.1 item 1.1 Fulfilled=Yes. Notes point to the model-access section. Independent verification of access depth is a different document.,1,FRR model-access section; lab access agreements,A later METR policy is not applied to an earlier engagement without stating the dates. FRR window Feb–Mar 2026; FRR published 2026-05-19.,CONFIRMED,,This-lane independent fetch 2026-09-16. research/STATE.md read before adding facts (C08.E5 OPEN). Locators repo/research/aef1.csv and repo/evidence/agents-2026-09-14/S5-aef1/ were not copied as discovery. no_kevinnbass_sources. Lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Legal entities unmerged. No motive asserted.; lane=research/grok-out/MD35-evaluator-standards.csv#D16; review=research/agents-2026-09-16/MDREVIEW-MD35.md
MDQ0076,Frontier Risk Report (February to March 2026),,,,,,,D,MDQ,C08.E5,AEF-1 1.3 vs METR FRR: meeting per 2026-05-19 self-assessment (computational resources),recipient,METR,AEF-1 1.3 / FRR Table A.1,,,,,,,,,,,2026-05-19,day,FRR assessment Feb–Mar 2026; self-assessment published 2026-05-19,,,,,,,self-statements,GET https://metr.org/blog/2026-05-19-frontier-risk-report/ Table A.1 item 1.3 Fulfilled cell,https://metr.org/blog/2026-05-19-frontier-risk-report/,"The evaluator had access to sufficient computational resources to complete a thorough evaluation.</strong></td>
   <td>Yes</td>",2026-09-16T09:17:09Z,meeting (as of FRR 2026-05-19 self-assessment): Table A.1 item 1.3 Fulfilled=Yes. Notes point to the model-access section.,1,FRR model-access section (stated rate limits / token budgets),A later METR policy is not applied to an earlier engagement without stating the dates. FRR window Feb–Mar 2026; FRR published 2026-05-19.,CONFIRMED,,This-lane independent fetch 2026-09-16. research/STATE.md read before adding facts (C08.E5 OPEN). Locators repo/research/aef1.csv and repo/evidence/agents-2026-09-14/S5-aef1/ were not copied as discovery. no_kevinnbass_sources. Lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Legal entities unmerged. No motive asserted.; lane=research/grok-out/MD35-evaluator-standards.csv#D17; review=research/agents-2026-09-16/MDREVIEW-MD35.md
MDQ0077,Frontier Risk Report (February to March 2026),,,,,,,D,MDQ,C08.E5,AEF-1 1.4 vs METR FRR: meeting per 2026-05-19 self-assessment (adequate time),recipient,METR,AEF-1 1.4 / FRR Table A.1,,,,,,,,,,,2026-05-19,day,FRR assessment Feb–Mar 2026; self-assessment published 2026-05-19,,,,,,,self-statements,GET https://metr.org/blog/2026-05-19-frontier-risk-report/ Table A.1 item 1.4 Fulfilled cell,https://metr.org/blog/2026-05-19-frontier-risk-report/,"The evaluator had adequate time to carry out a thorough evaluation.</strong></td>
   <td>Yes</td>",2026-09-16T09:17:09Z,meeting (as of FRR 2026-05-19 self-assessment): Table A.1 item 1.4 Fulfilled=Yes. Notes: METR chose its own evaluation schedule.,1,FRR schedule / access-window dates (Feb 16–Mar 16 2026),A later METR policy is not applied to an earlier engagement without stating the dates. FRR window Feb–Mar 2026; FRR published 2026-05-19.,CONFIRMED,,This-lane independent fetch 2026-09-16. research/STATE.md read before adding facts (C08.E5 OPEN). Locators repo/research/aef1.csv and repo/evidence/agents-2026-09-14/S5-aef1/ were not copied as discovery. no_kevinnbass_sources. Lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Legal entities unmerged. No motive asserted.; lane=research/grok-out/MD35-evaluator-standards.csv#D18; review=research/agents-2026-09-16/MDREVIEW-MD35.md
MDQ0078,Frontier Risk Report (February to March 2026),,,,,,,D,MDQ,C08.E5,AEF-1 5.1 vs METR FRR: meeting per 2026-05-19 self-assessment (permission to release),recipient,METR,AEF-1 5.1 / FRR Table A.1,,,,,,,,,,,2026-05-19,day,FRR assessment Feb–Mar 2026; self-assessment published 2026-05-19,,,,,,,self-statements,GET https://metr.org/blog/2026-05-19-frontier-risk-report/ Table A.1 item 5.1 Fulfilled cell,https://metr.org/blog/2026-05-19-frontier-risk-report/,"The evaluator had the system provider’s permission to release any results based on non-public information or systems.</strong></td>
   <td>Yes</td>",2026-09-16T09:17:09Z,meeting (as of FRR 2026-05-19 self-assessment): Table A.1 item 5.1 Fulfilled=Yes. METR table wording is 'permission to release'; AEF-1 publisher text (A14) is 'permission prior to releasing'.,1,FRR redaction-and-anonymization section / written publication permission,A later METR policy is not applied to an earlier engagement without stating the dates. FRR window Feb–Mar 2026; FRR published 2026-05-19.,CONFIRMED,,This-lane independent fetch 2026-09-16. research/STATE.md read before adding facts (C08.E5 OPEN). Locators repo/research/aef1.csv and repo/evidence/agents-2026-09-14/S5-aef1/ were not copied as discovery. no_kevinnbass_sources. Lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Legal entities unmerged. No motive asserted.; lane=research/grok-out/MD35-evaluator-standards.csv#D19; review=research/agents-2026-09-16/MDREVIEW-MD35.md
MDQ0079,Frontier Risk Report (February to March 2026),,,,,,,D,MDQ,C08.E5,AEF-1 5.3 vs METR FRR: meeting per 2026-05-19 self-assessment (protect confidential information),recipient,METR,AEF-1 5.3 / FRR Table A.1,,,,,,,,,,,2026-05-19,day,FRR assessment Feb–Mar 2026; self-assessment published 2026-05-19,,,,,,,self-statements,GET https://metr.org/blog/2026-05-19-frontier-risk-report/ Table A.1 item 5.3 Fulfilled cell,https://metr.org/blog/2026-05-19-frontier-risk-report/,"The evaluator implemented measures to protect any confidential information they received from the system provider.</strong></td>
   <td>Yes</td>",2026-09-16T09:17:09Z,meeting (as of FRR 2026-05-19 self-assessment): Table A.1 item 5.3 Fulfilled=Yes. Notes cite a prior METR confidentiality post.,1,https://metr.org/blog/2026-02-17-how-we-protect-confidential-information/,A later METR policy is not applied to an earlier engagement without stating the dates. FRR window Feb–Mar 2026; FRR published 2026-05-19.,CONFIRMED,,This-lane independent fetch 2026-09-16. research/STATE.md read before adding facts (C08.E5 OPEN). Locators repo/research/aef1.csv and repo/evidence/agents-2026-09-14/S5-aef1/ were not copied as discovery. no_kevinnbass_sources. Lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Legal entities unmerged. No motive asserted.; lane=research/grok-out/MD35-evaluator-standards.csv#D20; review=research/agents-2026-09-16/MDREVIEW-MD35.md
MDQ0080,METR Frontier Risk Report (February to March 2026),not applicable - self-assessment,none in force at start of project (issuer statement in this report),,did not run a formal recusal or disclosures process,,see A06 close personal relationships; also strong social ties and Constellation co-location (A04),A,MDQ,C08.E1;C08.E2,Report states no applicable personnel CoI policy at project start and no formal recusal/disclosures process,,,,,,,,,,,,,,2026-05-19,day,,,,,,,,project documents,GET HTML #operating-conditions and PDF Operating conditions section,https://metr.org/blog/2026-05-19-frontier-risk-report/,"METR did not have an applicable personnel conflict of interest (CoI) policy in place at the start of this project, and as such we did not run a formal recusal or disclosures process.",2026-09-16T09:27:52Z,Issuer statement of no applicable personnel CoI policy at start of project and no formal recusal or disclosures process; pilot not compliant with all AEF-1 requirements,1,https://metr.org/risk-report-feb-mar-2026.pdf,Statement is about the start of the project (early February 2026). It is not a dated file of a prior policy version.,CONFIRMED,,Same sentence in HTML and PDF Operating conditions. Re-verifies donor_rule DR28. Saved research/primary/MD28-frontier-risk-report-coi/metr-org-frr-blog-20260916T092752Z.html. Re-verifies seed MDQ0001 / donor_rule DR28–DR30 against this-run primary; not presented as a new discovery. STATE.md was read before facts were added. no_kevinnbass_sources.; lane=research/grok-out/MD28-frontier-risk-report-coi.csv#A03; review=research/agents-2026-09-16/MDREVIEW-MD28.md
MDQ0081,METR Frontier Risk Report (February to March 2026),,,,,,,A,MDQ,C08.E2,"Report's additional CoI-adjacent disclosures: funding independence, social ties, Constellation co-location",,,,Model Evaluation and Threat Research,,Constellation,shared research center occupancy (as stated by METR),,,,,,,2026-05-19,day,,,,,,,,project documents,GET HTML #operating-conditions paragraph after the recusal sentence,https://metr.org/blog/2026-05-19-frontier-risk-report/,Also note that some METR staff have strong social ties to employees of AI companies,2026-09-16T09:27:52Z,Funding-independence principle stated; social ties and Constellation co-location with some AI lab staff disclosed; unnamed staff not identified here,1,,Does not name which staff have social ties. Constellation.org was fetched as the named shared center; it does not itself list METR's AI-lab-staff co-location claim.,CONFIRMED,,Quote truncated to the two sentences as published. Link in HTML is https://metr.org/about#funding and https://constellation.org/. Re-verifies seed MDQ0001 / donor_rule DR28–DR30 against this-run primary; not presented as a new discovery. STATE.md was read before facts were added. no_kevinnbass_sources.; lane=research/grok-out/MD28-frontier-risk-report-coi.csv#A04; review=research/agents-2026-09-16/MDREVIEW-MD28.md
MDQ0082,METR Frontier Risk Report (February to March 2026),,AEF-1 2.3 answered No; see above description,,,,,A,MDQ,C08.E1,AEF-1 Table A.1 item 2.3: published CoI policy applied to the evaluation = No,,,,,,,,,,,,,,2026-05-19,day,,,,,,,,project documents,GET HTML Table A.1 item 2.3; PDF Minimized Conflicts of Interest table,https://metr.org/blog/2026-05-19-frontier-risk-report/,"The evaluator has published a conflict of interest policy, and it was applied to the evaluation.",2026-09-16T09:27:52Z,"Table A.1 2.3 Fulfilled?=No, notes point to the operating-conditions paragraph (A03)",1,,"This is the report's AEF-1 checklist answer, not a METR policy PDF in force on these dates.",CONFIRMED,,HTML table cells: 2.3 / Requirement... / No / See above description. PDF same. Re-verifies seed MDQ0001 / donor_rule DR28–DR30 against this-run primary; not presented as a new discovery. STATE.md was read before facts were added. no_kevinnbass_sources.; lane=research/grok-out/MD28-frontier-risk-report-coi.csv#A05; review=research/agents-2026-09-16/MDREVIEW-MD28.md
MDQ0083,METR Frontier Risk Report (February to March 2026),,,,"Table A.1 item 2.4, any other conflicts of interest",,Several of the staff and collaborators directly involved in this pilot (at least 6) have close personal relationships with AI company staff.,A,MDQ,C08.E2,AEF-1 Table A.1 item 2.4 other conflicts: at least 6 staff/collaborators with close personal relationships,,,,,,,,,,,,,,2026-05-19,day,,,,,,,,project documents,GET HTML Table A.1 item 2.4 last subrow; PDF item 2.4 sub-item 6,https://metr.org/blog/2026-05-19-frontier-risk-report/,Several of the staff and collaborators directly involved in this pilot (at least 6) have close personal relationships with AI company staff.,2026-09-16T09:27:52Z,Report discloses unnamed count of at least 6 directly involved staff/collaborators with close personal relationships with AI company staff; this lane does not identify them by matching,1,,Count is a lower bound and unnamed. Deanonymizing the unnamed staff is out of scope.,CONFIRMED,,Re-verifies seed MDQ0001 / DR30 verbatim against this-run HTML and PDF. Saved research/primary/MD28-frontier-risk-report-coi/metr-org-frr-blog-20260916T092752Z.html and research/primary/MD28-frontier-risk-report-coi/metr-org-risk-report-feb-mar-2026-20260916T092759Z.pdf. Re-verifies seed MDQ0001 / donor_rule DR28–DR30 against this-run primary; not presented as a new discovery. STATE.md was read before facts were added. no_kevinnbass_sources.; lane=research/grok-out/MD28-frontier-risk-report-coi.csv#A06; review=research/agents-2026-09-16/MDREVIEW-MD28.md
MDQ0084,METR Frontier Risk Report (February to March 2026),,,,,,,A,MDQ,C08.E2,"AEF-1 Table A.1 item 2.4 sub-answers on pay, funding, equity, simultaneous work",,,,,,,,,,,,,,2026-05-19,day,,,,,,,,project documents,GET HTML Table A.1 item 2.4 subrows 1-5,https://metr.org/blog/2026-05-19-frontier-risk-report/,Was the evaluator paid by the system provider or its direct competitor to conduct the evaluation?,2026-09-16T09:27:52Z,2.4 paid-by-provider=No; meaningful fraction of funding from provider/employees/competitors=No (with free-tokens note); provider equity in evaluator=No; evaluator staff equity in provider=No; simultaneous work=No; other=A06,6,,Free tokens/access are disclosed as incentivizing a cordial relationship; this lane does not treat them as cash. Funding-fraction answer points to metr.org/about#funding.,CONFIRMED,,"HTML also: 'Does a meaningful fraction of the evaluator’s funding come from the system provider, its employees, or its direct competitors? No. Note that METR’s work with nonpublic models and use of free tokens incentivize a cordial relationship with AI companies.'; lane=research/grok-out/MD28-frontier-risk-report-coi.csv#A07; review=research/agents-2026-09-16/MDREVIEW-MD28.md"
MDQ0085,METR Frontier Risk Report (February to March 2026),,,,2.5 recused individuals with a significant financial interest in the system provider; Fulfilled?=Yes,,,A,MDQ,C08.E2,AEF-1 Table A.1 item 2.5 recusal of significant financial interest = Yes,,,,,,,,,,,,,,2026-05-19,day,,,,,,,,project documents,GET HTML Table A.1 item 2.5,https://metr.org/blog/2026-05-19-frontier-risk-report/,The evaluator recused any individuals with a significant financial interest in the system provider from carrying out the evaluation.,2026-09-16T09:27:52Z,Table A.1 2.5 Fulfilled?=Yes with no notes cell in HTML; sits next to A03 which says no formal recusal or disclosures process was run,1,,The report both answers 2.5 Yes and states it did not run a formal recusal or disclosures process. This lane records both sentences and does not reconcile them into a motive.,CONFIRMED,,AEF-1 2.5 as published Dec 4 2025 requires recusal of staff with significant financial interest (direct equity / spouse / dependent). Report checklist marks it Yes. See A03 for process wording.; lane=research/grok-out/MD28-frontier-risk-report-coi.csv#A08; review=research/agents-2026-09-16/MDREVIEW-MD28.md
