# metr_deep MDI table in_kind_access.csv; scaffolded by scripts/build_tables.py 2026-09-16T04:35:09Z; ids MDINNN; rows enter only through `python3 -m casework promote` from a reviewed lane, or from a reviewed seed import named in note; rows are never deleted, corrections append an audit note
row_id,provider,to_entity,project,in_kind_type,quantity_or_value,terms,task,target_prefix,element_ids,subject,entity_type,aliases,identifier,from_entity,intermediary,relationship_type,start_date,end_date,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,policy_version,disclosure_recusal,provider_authority,personnel_conflicts,edge_type,documented_transaction,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,review_verdict,lane,note
MDI0107,,METR,,,,,A,MDI,C06.E4;C05.E3,access arrangement edges; cited document fetch failed this run,,,,OpenAI,,,,,,,,,,,,,,,,,,access arrangement,no,self-statements,GET https://cdn.openai.com/pdf/2a7d98b1-57e5-4147-8d0e-683894d782ae/5p1_codex_max_card_03.pdf,https://cdn.openai.com/pdf/2a7d98b1-57e5-4147-8d0e-683894d782ae/5p1_codex_max_card_03.pdf,5.1.3.6   External evaluations by METR         . . . . . . . . . . . . . . . . . .   24,2026-09-16T15:38:50Z,access arrangement; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'access arrangement' for promoted row_ids: MDI0055. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. cited document re-fetched this run. Primary cdn.openai.com-pdf-2a7d98b1-57e5-4147-8d0e-683894d782ae-5p1-codex-max-card-03-pdf-20260916T131800Z.pdftotext.txt; cited document re-fetched this run.; lane=research/grok-out/MD47-entity-edge-audit.csv#A168; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0108,OpenAI,METR,OpenAI / Hugging Face incident,third-party assessment collaboration,,,A,MDI,C06.E4;C05.E3,OpenAI Hugging Face technical report: worked with METR and Redwood; no credit amount,,,,OpenAI,,,,,,,,,,,,,,,,,,access arrangement,no,self-statements,GET https://cdn.openai.com/pdf/67869394-cb91-4c12-888c-5cbd85c7814c/OpenAI-Hugging-Face%20Incident-Technical-Report.pdf,https://cdn.openai.com/pdf/67869394-cb91-4c12-888c-5cbd85c7814c/OpenAI-Hugging-Face%20Incident-Technical-Report.pdf,"technology, policies, and procedures to mitigate future risk. OpenAI also worked with METR and",2026-09-16T15:38:50Z,access arrangement; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0056. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes. cited document re-fetched this run. Primary cdn.openai.com-pdf-67869394-cb91-4c12-888c-5cbd85c7814c-openai-hugging-face-20incident-tec-20260916T153154Z.pdftotext.txt; cited document re-fetched this run.; lane=research/grok-out/MD47-entity-edge-audit.csv#A169; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0109,Amazon,METR,Amazon Nova Premier Automated AI R&D review,independent review (evaluation access),,,A,MDI,C06.E4;C05.E3,AWS Nova Micro/Lite/Pro/Premier service card: independent review by METR,,,,Amazon,,,,,,,,,,,,,,,,,,access arrangement,no,self-statements,GET https://docs.aws.amazon.com/ai/responsible-ai/nova-micro-lite-pro/overview.html,https://docs.aws.amazon.com/ai/responsible-ai/nova-micro-lite-pro/overview.html,"review by METR, a nonprofit research organization specializing in AI",2026-09-16T14:07:47Z,access arrangement; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0063. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary docs.aws.amazon.com-ai-responsible-ai-nova-micro-lite-pro-overview-html-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A170; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0110,OpenAI,Model Evaluation and Threat Research Inc,early work on monitorability evaluations,reasoning-trace access,,,A,MDI,C06.E4;C05.E3,Monitorability evaluations post: OpenAI provided access to reasoning traces,,,,OpenAI,,in-kind reasoning-trace access,,,,,,,,,,,,,,,,access arrangement,no,project documents,GET https://metr.org/blog/2026-01-19-early-work-on-monitorability-evaluations/,https://metr.org/blog/2026-01-19-early-work-on-monitorability-evaluations/,"This work was done in collaboration with OpenAI, who provided us access to reasoning traces for some of their models.",2026-09-16T14:07:47Z,access arrangement; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0046. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-blog-2026-01-19-early-work-on-monitorability-evaluations-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A171; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0111,frontier AI companies (unspecified),Model Evaluation and Threat Research Inc,,free tokens,,,A,MDI,C06.E4;C05.E3,METR 2026-08-14 funding update: frontier AI companies provide free tokens,,,,frontier AI companies (unspecified),,in-kind tokens,,,,,,,,,,,,,,,,access arrangement,no,issuer statements,GET https://metr.org/blog/2026-08-14-funding-update/,https://metr.org/blog/2026-08-14-funding-update/,"However, frontier AI companies currently provide a significant amount of free tokens for our evaluations, research, and engineering.",2026-09-16T14:07:47Z,access arrangement; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0034. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary metr.org-blog-2026-08-14-funding-update-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A172; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0112,,METR,,,,,A,MDI,C06.E4;C05.E3,access arrangement edges; cited document fetch failed this run,,,,Anthropic,,,,,,,,,,,,,,,,,,access arrangement,no,issuer statements,GET https://www-cdn.anthropic.com/0339e6a7c5c7b87f5c07798616dc32c215d14235/Claude%20Fable%205.1%20%26%20Claude%20Mythos%205.1%20System%20Card.pdf,https://www-cdn.anthropic.com/0339e6a7c5c7b87f5c07798616dc32c215d14235/Claude%20Fable%205.1%20%26%20Claude%20Mythos%205.1%20System%20Card.pdf,and professional knowledge work. They set a new state-of-the-art on several third-party,2026-09-16T14:07:47Z,access arrangement; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'access arrangement' for promoted row_ids: MDI0024. Cited URL re-fetch failed this run. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. Primary www-cdn.anthropic.com-0339e6a7c5c7b87f5c07798616dc32c215d14235-claude-20fable-205-1-20-20c-20260916T131800Z.pdftotext.txt.; lane=research/grok-out/MD47-entity-edge-audit.csv#A175; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0113,,METR,,,,,A,MDI,C06.E4;C05.E3,access arrangement edges; cited document fetch failed this run,,,,Anthropic,,,,,,,,,,,,,,,,,,access arrangement,no,self-statements,GET https://www-cdn.anthropic.com/0339e6a7c5c7b87f5c07798616dc32c215d14235/Claude%20Fable%205.1%20&%20Claude%20Mythos%205.1%20System%20Card.pdf,https://www-cdn.anthropic.com/0339e6a7c5c7b87f5c07798616dc32c215d14235/Claude%20Fable%205.1%20&%20Claude%20Mythos%205.1%20System%20Card.pdf,and professional knowledge work. They set a new state-of-the-art on several third-party,2026-09-16T14:07:47Z,access arrangement; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,fetch failed; grouped ids still classified from promoted fields. ['live'],CONFIRMED,,"Task A classification 'access arrangement' for promoted row_ids: MDI0059. Cited URL re-fetch failed this run. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Classification uses the promoted row's already-cited document identity, not a new sweep. Primary www-cdn.anthropic.com-0339e6a7c5c7b87f5c07798616dc32c215d14235-claude-20fable-205-1-20-20c-20260916T131800Z.pdftotext.txt.; lane=research/grok-out/MD47-entity-edge-audit.csv#A176; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0114,Anthropic,METR,Claude Opus 4.6 Sabotage Risk Report,pilot external review access,,,A,MDI,C06.E4;C05.E3,Anthropic Feb 2026 Risk Report changelog: pilot external review from METR,,,,Anthropic,,,,,,,,,,,,,,,,,,access arrangement,no,self-statements,GET https://www-cdn.anthropic.com/f4294ebe6210558c62226f44bd5c716f9cb80add/Redacted%20Risk%20Report%20Feb%202026.pdf,https://www-cdn.anthropic.com/f4294ebe6210558c62226f44bd5c716f9cb80add/Redacted%20Risk%20Report%20Feb%202026.pdf,pilot external review from METR,2026-09-16T14:07:47Z,access arrangement; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0066. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary www-cdn.anthropic.com-f4294ebe6210558c62226f44bd5c716f9cb80add-redacted-20risk-20report-20-20260916T131800Z.pdftotext.txt. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A177; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0115,Anthropic,METR,,pilot external review,,,A,MDI,C06.E4;C05.E3,Anthropic August 2026 Risk Report: continued pilot external reviews with METR,,,,Anthropic,,,,,,,,,,,,,,,,,,access arrangement,no,self-statements,GET https://www-cdn.anthropic.com/f61d49fa5596956a5dec75fea0e973bf6a6a8378/Redacted%20Risk%20Report%20August%202026%20.pdf,https://www-cdn.anthropic.com/f61d49fa5596956a5dec75fea0e973bf6a6a8378/Redacted%20Risk%20Report%20August%202026%20.pdf,with METR here for the AI R&D section,2026-09-16T14:07:47Z,access arrangement; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0067. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary www-cdn.anthropic.com-f61d49fa5596956a5dec75fea0e973bf6a6a8378-redacted-20risk-20report-20-20260916T131800Z.pdftotext.txt. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A178; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0116,METR,METR,,guidance / help on evaluations,,,A,MDI,C06.E4;C05.E3,AISI evals-bounty acknowledgements thank METR for guidance and help — unquantified in-kind,,,,AI Security Institute,,acknowledged guidance,,,,,,,,,,,,,,,,access arrangement,no,project documents,GET https://www.aisi.gov.uk/blog/evals-bounty,https://www.aisi.gov.uk/blog/evals-bounty,"We also thank METR for their guidance and help.</p></div></div><div class=""padding-md""></div></div><div class=""w-condition-invisible""><div class=""rtf-footnotes w-dyn-bind-empty w-r",2026-09-16T14:07:47Z,access arrangement; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0005. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary www.aisi.gov.uk-blog-evals-bounty-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A180; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0117,"Anthropic, PBC","Model Evaluation and Threat Research, Inc.",September 2026 Anthropic incident engagement,access to all transcripts; sampling access to the relevant models (as of 2026-07-30 statement),,,A,MDI,C06.E4;C05.E3,"Anthropic 2026-07-30: in dialogue with METR for a third-party review, including transcripts and sampling access (pre-agreement statement)",,,,"Anthropic, PBC",,stated dialogue / planned third-party review,,,,,,,,,,,,,,,,access arrangement,no,issuer statements,GET https://www.anthropic.com/news/investigating-incidents-cybersecurity-evals,https://www.anthropic.com/news/investigating-incidents-cybersecurity-evals,"We are also in dialogue with METR, an independent AI evaluation organization, to conduct a third-party review, including access to all transcripts and sampling access to the releva",2026-09-16T14:07:47Z,access arrangement; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0072. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary www.anthropic.com-news-investigating-incidents-cybersecurity-evals-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A181; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0118,AI Safety Institute (UK),METR,,unpublished evaluation work showcased at the AI Safety Summit,,,A,MDI,C06.E4;C05.E3,"AISI approach-to-evaluations (GOV.UK) quotes working with METR (formerly ARC Evals), including unpublished METR work at the Summit — unquantified",,,,AI Safety Institute / AI Security Institute,,collaboration / in-kind showcase,,,,,,,,,,,,,,,,access arrangement,no,project documents,GET https://www.gov.uk/government/publications/ai-safety-institute-approach-to-evaluations/ai-safety-institute-approach-to-evaluations,https://www.gov.uk/government/publications/ai-safety-institute-approach-to-evaluations/ai-safety-institute-approach-to-evaluations,"We worked with <abbr title=""Model Evaluation and Threat Research"">METR</abbr> to showcase some of this content, including unpublished work by <abbr title=""Model Evaluation and Thre",2026-09-16T14:07:47Z,access arrangement; n=1 promoted edges on this cited document; not a money flow (C06.E4),1,,live,CONFIRMED,,"Task A classification of promoted edges as 'access arrangement'. Grouped promoted row_ids: MDI0004. Primary route: promoted rows only; cited document re-fetched this run (via=live). research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. This lane did not contact anyone or ask how the approximately $71 million was composed or allocated. Primary www.gov.uk-government-publications-ai-safety-institute-approach-to-evaluations-ai-safety-i-20260916T124640Z.html. Explicitly labelled as not a money flow (C06.E4); no cash money_type; documented_transaction not yes.; lane=research/grok-out/MD47-entity-edge-audit.csv#A182; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDI0119,,,,undisclosed whether counted inside the approximately $71 million,,,A,MDI,C01.E4,Residual cell: whether in-kind is inside the approximately $71 million,,,residual_cells,,,,,,,,,,,,,,,,,,,,,issuer statements,read captured EXHAUSTION-GATE_20260916T184548Z.json reconciliation.residual_cells,https://metr.org/blog/2026-08-14-funding-update/,Residual cell (request form): whether in-kind is inside the approximately $71 million,2026-09-16T18:45:48Z,enumerated as a residual unknown; not asked as if already established; not treated as a named donor list,1,,"This is a request-form cell from the gate, not a finding that a named person supplied the remainder.",CONFIRMED,,"primary=EXHAUSTION-GATE_20260916T184548Z.json sha256=6f8887d93013f29b777cce0851e156c19efaab5a9547f40e03addc64bc6e1ae1. Quote is residual_cells[] verbatim. Packard $350,000 is not this cell. research/STATE.md read before adding facts. Already-held locators cited as held, not this lane's discoveries: Packard $350,000 compatible commitment-USD component; unresolved remainder around $70.65 million of commitment-USD (arithmetic, not a named-person finding or donor list); legal entities unmerged; five S4 drafts still USER_AUTHORITY_WAIT. no_kevinnbass_sources. This lane sent nothing (no email, message, telephone, file, submit, or post). approved_for_send false. Draft not written to research/outreach/. REQUESTS.jsonl not written.; lane=research/grok-out/MD99-71m-allocation-request.csv#A07; review=research/agents-2026-09-16/MDREVIEW-MD99.md"
